Amplitude (dB),Duration (ms),Rise Time (ms),Counts,Energy (a.u.),Peak Frequency (kHz),RMS Voltage (V),Signal Attenuation (dB/m),Class Label
0.7869526101559915,5,0.5,5,3.9347630507799574,55.0,0.07869526101559915,0.1,0
65.64318974689152,5,0.5,5,328.2159487344576,55.0,6.564318974689153,0.1,0
99.2809866924472,5,0.5,5,496.404933462236,55.0,9.92809866924472,0.1,0
84.05606698826597,5,0.5,5,420.28033494132984,55.0,8.405606698826597,0.295905190878458,0
55.77242626536907,5,0.5,5,278.8621313268454,55.0,5.577242626536907,0.1,0
7.189152829964315,5,0.5,5,35.94576414982158,55.0,0.7189152829964315,0.1,0
73.41174195500282,5,0.5,5,367.0587097750141,55.0,7.341174195500282,0.4743049921777334,0
97.47015264045721,5,0.5,5,487.3507632022861,55.0,9.747015264045721,0.1,0
110.45084223012655,5,0.5,5,552.2542111506327,55.0,11.045084223012655,0.31240820515260576,0
56.847354908043734,5,0.5,5,284.2367745402187,55.0,5.684735490804373,0.1,0
4.394260545878439,5,0.5,5,21.971302729392196,55.0,0.43942605458784395,0.5177543124196615,0
67.6728055657228,5,0.5,5,338.364027828614,55.0,6.767280556572279,0.1,0
89.1664275228583,5,0.5,5,445.83213761429147,55.0,8.91664275228583,0.5250103504287242,0
94.33139664197586,5,0.5,5,471.6569832098793,55.0,9.433139664197586,0.1,0
46.538777479799876,5,0.5,5,232.69388739899938,55.0,4.653877747979988,0.1,0
2.1452277255926218,5,0.5,5,10.72613862796311,55.0,0.21452277255926216,0.1,0
78.03720009572292,5,0.5,5,390.18600047861463,55.0,7.8037200095722925,0.1,0
100.94600255699724,5,0.5,5,504.73001278498623,55.0,10.094600255699724,0.1,0
110.66907785659845,5,0.5,5,553.3453892829923,55.0,11.066907785659845,0.1,0
72.73703647323697,5,0.5,5,363.68518236618485,55.0,7.273703647323697,0.1,0
4.3002748299436035,5,0.5,5,21.501374149718018,55.0,0.43002748299436033,0.42835482920057844,0
67.4208789945269,5,0.5,5,337.1043949726345,55.0,6.74208789945269,0.40069847914500384,0
107.62269602216796,5,0.5,5,538.1134801108398,55.0,10.762269602216795,0.1,0
81.53147674064772,5,0.5,5,407.65738370323857,55.0,8.153147674064773,0.42297363771017843,0
46.16076981557537,5,0.5,5,230.80384907787686,55.0,4.616076981557537,0.1,0
17.938655881404834,5,0.5,5,89.69327940702416,55.0,1.7938655881404835,0.1,0
85.8626524533462,5,0.5,5,429.313262266731,55.0,8.58626524533462,0.24371355586919985,0
90.03602251346796,5,0.5,5,450.1801125673398,55.0,9.003602251346795,0.1,0
81.06737039262138,5,0.5,5,405.33685196310694,55.0,8.10673703926214,0.1,0
45.34700587955044,5,0.5,5,226.73502939775219,55.0,4.534700587955044,0.1,0
4.970636368372189,5,0.5,5,24.853181841860945,55.0,0.4970636368372189,0.1,0
63.473034968946585,5,0.5,5,317.3651748447329,55.0,6.347303496894659,0.27652468131860325,0
107.35144951367053,5,0.5,5,536.7572475683527,55.0,10.735144951367053,0.11695938545234247,0
82.47274077012304,5,0.5,5,412.3637038506152,55.0,8.247274077012303,0.1,0
59.169152144987855,5,0.5,5,295.8457607249393,55.0,5.916915214498785,0.1,0
5.429048982095401,5,0.5,5,27.145244910477007,55.0,0.5429048982095401,0.40922596233815894,0
68.32132720049945,5,0.5,5,341.6066360024973,55.0,6.8321327200499455,0.1,0
92.97066090016587,5,0.5,5,464.8533045008293,55.0,9.297066090016587,0.5371618954109914,0
98.66115354570248,5,0.5,5,493.30576772851236,55.0,9.866115354570248,0.22324830268771503,0
49.464698331214684,5,0.5,5,247.32349165607343,55.0,4.946469833121468,0.1,0
3.2258754333920834,5,0.5,5,16.129377166960417,55.0,0.32258754333920836,0.1,0
72.39919323352802,5,0.5,5,361.9959661676401,55.0,7.239919323352803,0.1,0
99.83349942388041,5,0.5,5,499.16749711940207,55.0,9.983349942388042,0.46617423665310703,0
77.37946356122251,5,0.5,5,386.89731780611254,55.0,7.737946356122251,0.3629961133507922,0
46.95216397230906,5,0.5,5,234.7608198615453,55.0,4.695216397230906,0.1,0
29.992487490476172,5,0.5,5,149.96243745238087,55.0,2.9992487490476174,0.1,0
75.78428920416265,5,0.5,5,378.9214460208132,55.0,7.578428920416265,0.1,0
75.18620913703752,5,0.5,5,375.9310456851876,55.0,7.518620913703752,0.41975591840978854,0
100.97617796588038,5,0.5,5,504.8808898294019,55.0,10.097617796588038,0.4897397919208874,0
54.61044152244185,5,0.5,5,273.05220761220926,55.0,5.4610441522441855,0.17910037134926265,0
6.161210994335467,5,0.5,5,30.806054971677334,55.0,0.6161210994335466,0.1,0
89.93166893515763,5,0.5,5,449.65834467578816,55.0,8.993166893515763,0.2988154191790216,0
105.4426566733217,5,0.5,5,527.2132833666085,55.0,10.54426566733217,0.1,0
94.80117072227618,5,0.5,5,474.0058536113809,55.0,9.480117072227618,0.1,0
53.332801715239796,5,0.5,5,266.66400857619897,55.0,5.333280171523979,0.1,0
33.715243129883824,5,0.5,5,168.5762156494191,55.0,3.3715243129883823,0.1,0
71.147277676786,5,0.5,5,355.73638838393003,55.0,7.1147277676786,0.1,0
98.54191424986686,5,0.5,5,492.7095712493343,55.0,9.854191424986686,0.1,0
94.14432979198446,5,0.5,5,470.7216489599223,55.0,9.414432979198446,0.1,0
50.05123882452131,5,0.5,5,250.25619412260656,55.0,5.005123882452131,0.1,0
50.26577975274004,5,0.5,5,251.32889876370018,55.0,5.026577975274003,0.1,0
78.16877762590661,5,0.5,5,390.84388812953307,55.0,7.816877762590662,0.41377921240297516,0
113.12625570421191,5,0.5,5,565.6312785210596,55.0,11.312625570421192,0.2970695661616422,0
84.32779728890232,5,0.5,5,421.6389864445116,55.0,8.432779728890232,0.2100179772863881,0
46.68202218250761,5,0.5,5,233.41011091253804,55.0,4.6682022182507605,0.1,0
17.690892599233873,5,0.5,5,88.45446299616937,55.0,1.7690892599233874,0.1,0
51.35740880907307,5,0.5,5,256.78704404536535,55.0,5.135740880907307,0.22765682137362891,0
95.98676996328467,5,0.5,5,479.9338498164234,55.0,9.598676996328468,0.5390698669633928,0
99.18527112885171,5,0.5,5,495.92635564425854,55.0,9.91852711288517,0.1,0
57.32073295092104,5,0.5,5,286.60366475460523,55.0,5.732073295092104,0.14244722034765794,0
10.967851957504458,5,0.5,5,54.83925978752229,55.0,1.0967851957504458,0.2778934836592493,0
85.93180378296039,5,0.5,5,429.65901891480195,55.0,8.593180378296038,0.1,0
86.57426905259908,5,0.5,5,432.8713452629954,55.0,8.657426905259907,0.1,0
80.49356707676066,5,0.5,5,402.4678353838033,55.0,8.049356707676065,0.1,0
43.82955519690835,5,0.5,5,219.14777598454177,55.0,4.382955519690835,0.1692399713683899,0
1.4751274562402354,5,0.5,5,7.375637281201177,55.0,0.14751274562402356,0.468863311421127,0
82.54476818863955,5,0.5,5,412.72384094319773,55.0,8.254476818863955,0.3283869114623925,0
93.32568795381597,5,0.5,5,466.6284397690799,55.0,9.332568795381597,0.1,0
90.89139138573643,5,0.5,5,454.45695692868213,55.0,9.089139138573643,0.1,0
42.77133939097839,5,0.5,5,213.85669695489196,55.0,4.277133939097839,0.39193944437805806,0
4.00929119249698,5,0.5,5,20.046455962484902,55.0,0.40092911924969804,0.1,0
74.69126254867919,5,0.5,5,373.456312743396,55.0,7.469126254867919,0.1,0
99.47361749059692,5,0.5,5,497.3680874529846,55.0,9.947361749059692,0.20038229333946103,0
71.33625739487948,5,0.5,5,356.6812869743974,55.0,7.1336257394879485,0.11818584240486048,0
48.09769094582212,5,0.5,5,240.48845472911063,55.0,4.8097690945822125,0.1,0
28.15370621538234,5,0.5,5,140.7685310769117,55.0,2.815370621538234,0.4194398616169377,0
71.87729864458863,5,0.5,5,359.38649322294316,55.0,7.187729864458864,0.44682921832603567,0
89.368255492817,5,0.5,5,446.841277464085,55.0,8.9368255492817,0.1,0
86.82324604861776,5,0.5,5,434.1162302430888,55.0,8.682324604861776,0.4413172965947517,0
47.85894183296093,5,0.5,5,239.29470916480466,55.0,4.785894183296093,0.1,0
7.089822817154435,5,0.5,5,35.44911408577217,55.0,0.7089822817154434,0.46182024610103406,0
59.53945150276518,5,0.5,5,297.6972575138259,55.0,5.953945150276518,0.44379913239786767,0
102.4085697434171,5,0.5,5,512.0428487170855,55.0,10.24085697434171,0.1,0
96.3699124588351,5,0.5,5,481.8495622941755,55.0,9.636991245883511,0.18399559344421784,0
43.554079080786515,5,0.5,5,217.77039540393258,55.0,4.355407908078652,0.1,0
9.427239616651645,5,0.5,5,47.13619808325823,55.0,0.9427239616651646,0.1,0
72.53252037932599,5,0.5,5,362.66260189662995,55.0,7.253252037932599,0.1,0
96.10758775270621,5,0.5,5,480.53793876353103,55.0,9.610758775270622,0.37390620063798774,0
93.4546776670224,5,0.5,5,467.273388335112,55.0,9.345467766702239,0.16641276985036998,0
17.73053767260837,5,0.5,5,88.65268836304185,55.0,1.773053767260837,0.26751611056630736,0
29.193410559910838,5,0.5,5,145.96705279955418,55.0,2.919341055991084,0.1,0
82.37859532255476,5,0.5,5,411.8929766127738,55.0,8.237859532255476,0.16517781235278625,0
87.7123348425508,5,0.5,5,438.56167421275404,55.0,8.771233484255081,0.1,0
96.99715900661694,5,0.5,5,484.9857950330847,55.0,9.699715900661694,0.4330168070071022,0
36.94493812307107,5,0.5,5,184.72469061535534,55.0,3.694493812307107,0.10177279493317201,0
21.18996455199948,5,0.5,5,105.9498227599974,55.0,2.118996455199948,0.1,0
85.96788980884055,5,0.5,5,429.83944904420275,55.0,8.596788980884055,0.3636347142007315,0
105.59734562634748,5,0.5,5,527.9867281317374,55.0,10.559734562634748,0.4512752270369035,0
86.74668900394089,5,0.5,5,433.73344501970445,55.0,8.674668900394089,0.1,0
33.08491100752749,5,0.5,5,165.42455503763745,55.0,3.308491100752749,0.1,0
41.60770063885943,5,0.5,5,208.03850319429714,55.0,4.160770063885943,0.1,0
73.47766619198343,5,0.5,5,367.38833095991714,55.0,7.347766619198343,0.1,0
94.38559925078877,5,0.5,5,471.9279962539439,55.0,9.438559925078877,0.19186614319136444,0
100.95507397024699,5,0.5,5,504.7753698512349,55.0,10.095507397024699,0.1,0
50.38705820315683,5,0.5,5,251.93529101578417,55.0,5.038705820315683,0.4904582818901322,0
26.219687269103996,5,0.5,5,131.09843634551999,55.0,2.6219687269103997,0.5292390843600533,0
79.74798747237763,5,0.5,5,398.73993736188817,55.0,7.974798747237763,0.4871857491814855,0
89.83154299013682,5,0.5,5,449.1577149506841,55.0,8.983154299013682,0.5202523801189403,0
79.13451957125504,5,0.5,5,395.6725978562752,55.0,7.913451957125504,0.4893732232870322,0
19.1022568005141,5,0.5,5,95.51128400257049,55.0,1.91022568005141,0.3072810062641929,0
10.534921178858788,5,0.5,5,52.67460589429394,55.0,1.0534921178858787,0.1,0
89.76033602482222,5,0.5,5,448.8016801241111,55.0,8.976033602482222,0.1,0
94.35898775017714,5,0.5,5,471.79493875088565,55.0,9.435898775017714,0.1,0
84.89017836047456,5,0.5,5,424.45089180237284,55.0,8.489017836047456,0.18834022310816786,0
23.98675254324477,5,0.5,5,119.93376271622384,55.0,2.398675254324477,0.1,0
16.995228499975727,5,0.5,5,84.97614249987863,55.0,1.6995228499975727,0.1,0
77.77609782108102,5,0.5,5,388.8804891054051,55.0,7.777609782108103,0.4857837195570903,0
82.83692313173525,5,0.5,5,414.18461565867625,55.0,8.283692313173525,0.39562389671117065,0
64.81735681436459,5,0.5,5,324.08678407182293,55.0,6.481735681436459,0.1,0
42.260106224261136,5,0.5,5,211.30053112130568,55.0,4.226010622426114,0.1,0
43.377249371616365,5,0.5,5,216.88624685808182,55.0,4.337724937161637,0.1,0
79.8446663211598,5,0.5,5,399.22333160579905,55.0,7.98446663211598,0.5216712700008698,0
89.74389172563546,5,0.5,5,448.71945862817734,55.0,8.974389172563546,0.2656339059497195,0
76.39449289551862,5,0.5,5,381.9724644775931,55.0,7.639449289551862,0.1,0
42.35526822790465,5,0.5,5,211.77634113952325,55.0,4.235526822790465,0.14698801105307735,0
10.250169364979255,5,0.5,5,51.25084682489628,55.0,1.0250169364979256,0.34414717023318053,0
83.05328553323311,5,0.5,5,415.26642766616555,55.0,8.30532855332331,0.1,0
113.31111002182679,5,0.5,5,566.555550109134,55.0,11.331111002182679,0.22741783592494927,0
76.89435295774518,5,0.5,5,384.4717647887259,55.0,7.689435295774518,0.4281100078130739,0
27.087512324733048,5,0.5,5,135.43756162366523,55.0,2.708751232473305,0.4456220259409042,0
31.991394193423105,5,0.5,5,159.95697096711552,55.0,3.1991394193423104,0.1,0
72.63500573917806,5,0.5,5,363.17502869589026,55.0,7.263500573917805,0.1,0
87.63110286721727,5,0.5,5,438.1555143360863,55.0,8.763110286721727,0.3621794726715184,0
95.56488382048171,5,0.5,5,477.82441910240857,55.0,9.55648838204817,0.1,0
49.51329449699679,5,0.5,5,247.56647248498396,55.0,4.95132944969968,0.4593282435228561,0
50.748451640910794,5,0.5,5,253.74225820455396,55.0,5.074845164091079,0.37276683510589725,0
76.96751532208722,5,0.5,5,384.83757661043614,55.0,7.696751532208722,0.1,0
102.46898327729966,5,0.5,5,512.3449163864983,55.0,10.246898327729966,0.1,0
75.89829272742699,5,0.5,5,379.491463637135,55.0,7.5898292727426995,0.3741969958854435,0
38.83856631993758,5,0.5,5,194.19283159968788,55.0,3.8838566319937575,0.40706110739963425,0
18.352909528269873,5,0.5,5,91.76454764134937,55.0,1.8352909528269872,0.5202443063239605,0
76.12931081772089,5,0.5,5,380.6465540886045,55.0,7.612931081772089,0.1,0
82.55128964775436,5,0.5,5,412.7564482387718,55.0,8.255128964775436,0.2748430473718267,0
85.73054984556943,5,0.5,5,428.65274922784715,55.0,8.573054984556943,0.1,0
35.97488955054967,5,0.5,5,179.87444775274835,55.0,3.597488955054967,0.2680479105784666,0
30.87150365722901,5,0.5,5,154.35751828614505,55.0,3.087150365722901,0.1,0
84.160281978962,5,0.5,5,420.80140989481004,55.0,8.4160281978962,0.21451588877789907,0
102.25519605909422,5,0.5,5,511.2759802954711,55.0,10.225519605909422,0.3979082929897005,0
69.26118792588247,5,0.5,5,346.30593962941236,55.0,6.926118792588246,0.1,0
35.8770163497939,5,0.5,5,179.3850817489695,55.0,3.58770163497939,0.13739086421017288,0
32.901965939674874,5,0.5,5,164.50982969837438,55.0,3.2901965939674875,0.4408902792360054,0
85.70067711666134,5,0.5,5,428.5033855833067,55.0,8.570067711666134,0.1,0
99.66279320621128,5,0.5,5,498.3139660310564,55.0,9.966279320621128,0.1,0
91.35954493536507,5,0.5,5,456.79772467682534,55.0,9.135954493536506,0.1,0
43.51027961918225,5,0.5,5,217.55139809591125,55.0,4.351027961918225,0.3275481906241571,0
3.607174624211379,5,0.5,5,18.035873121056895,55.0,0.3607174624211379,0.1,0
97.74035510308367,5,0.5,5,488.7017755154184,55.0,9.774035510308368,0.1,0
105.55285408346306,5,0.5,5,527.7642704173153,55.0,10.555285408346306,0.1,0
80.21241664265354,5,0.5,5,401.06208321326767,55.0,8.021241664265354,0.1,0
24.887361132742825,5,0.5,5,124.43680566371413,55.0,2.4887361132742827,0.4528380519160588,0
59.122641515973086,5,0.5,5,295.61320757986545,55.0,5.9122641515973084,0.1,0
87.9271638663307,5,0.5,5,439.6358193316535,55.0,8.79271638663307,0.1,0
92.84084116868983,5,0.5,5,464.2042058434492,55.0,9.284084116868984,0.1,0
71.59082897848764,5,0.5,5,357.9541448924382,55.0,7.159082897848764,0.1,0
24.538649769370874,5,0.5,5,122.69324884685437,55.0,2.4538649769370875,0.1,0
32.54548926292606,5,0.5,5,162.7274463146303,55.0,3.254548926292606,0.1,0
94.0513134737369,5,0.5,5,470.2565673686845,55.0,9.40513134737369,0.1,0
96.7141323194452,5,0.5,5,483.570661597226,55.0,9.67141323194452,0.1,0
91.49376426546102,5,0.5,5,457.46882132730514,55.0,9.149376426546102,0.4039784620767036,0
26.51649425831202,5,0.5,5,132.5824712915601,55.0,2.651649425831202,0.1,0
40.371006590384425,5,0.5,5,201.8550329519221,55.0,4.037100659038442,0.21813468099102845,0
91.43718765994026,5,0.5,5,457.1859382997013,55.0,9.143718765994027,0.1,0
110.64050510416259,5,0.5,5,553.202525520813,55.0,11.064050510416259,0.18211900203117362,0
73.67730152995978,5,0.5,5,368.3865076497989,55.0,7.3677301529959776,0.1,0
37.18931993522319,5,0.5,5,185.94659967611594,55.0,3.718931993522319,0.4309424597472754,0
21.82607793009798,5,0.5,5,109.1303896504899,55.0,2.1826077930097982,0.1,0
88.88167025868663,5,0.5,5,444.40835129343316,55.0,8.888167025868663,0.5468906954772291,0
103.26731765846608,5,0.5,5,516.3365882923304,55.0,10.326731765846608,0.1,0
89.51682680437449,5,0.5,5,447.58413402187244,55.0,8.951682680437449,0.1,0
34.28622520436829,5,0.5,5,171.43112602184146,55.0,3.4286225204368295,0.1,0
40.28298048980891,5,0.5,5,201.41490244904452,55.0,4.028298048980891,0.1,0
81.34431403074763,5,0.5,5,406.7215701537381,55.0,8.134431403074762,0.532915973359406,0
98.72439353077134,5,0.5,5,493.6219676538567,55.0,9.872439353077134,0.1331711507867528,0
88.70225210864267,5,0.5,5,443.5112605432133,55.0,8.870225210864266,0.1,0
39.603689885394594,5,0.5,5,198.01844942697298,55.0,3.9603689885394595,0.1,0
26.538848729019048,5,0.5,5,132.69424364509524,55.0,2.6538848729019047,0.1,0
102.82892751287783,5,0.5,5,514.1446375643891,55.0,10.282892751287783,0.19374559609273312,0
95.83242947568321,5,0.5,5,479.1621473784161,55.0,9.583242947568321,0.1,0
91.45594044731895,5,0.5,5,457.27970223659474,55.0,9.145594044731896,0.15888606420297915,0
23.266913180489663,5,0.5,5,116.33456590244832,55.0,2.326691318048966,0.1,0
25.050555030010685,5,0.5,5,125.25277515005342,55.0,2.5050555030010684,0.1,0
73.79268457802344,5,0.5,5,368.9634228901172,55.0,7.379268457802344,0.1,0
90.41415024087621,5,0.5,5,452.07075120438105,55.0,9.041415024087621,0.1,0
74.8624697808979,5,0.5,5,374.31234890448945,55.0,7.48624697808979,0.4011119516601828,0
13.574822633777343,5,0.5,5,67.87411316888671,55.0,1.3574822633777344,0.4533747707854709,0
38.31401609727506,5,0.5,5,191.57008048637528,55.0,3.831401609727506,0.1,0
100.3041130000794,5,0.5,5,501.52056500039697,55.0,10.03041130000794,0.1,0
83.71708089948217,5,0.5,5,418.5854044974109,55.0,8.371708089948218,0.1,0
81.83395532391904,5,0.5,5,409.1697766195952,55.0,8.183395532391904,0.11498042842468034,0
29.575610490095077,5,0.5,5,147.8780524504754,55.0,2.9575610490095077,0.24213422675269208,0
44.48583936685665,5,0.5,5,222.42919683428326,55.0,4.448583936685665,0.1,0
77.72089152676259,5,0.5,5,388.6044576338129,55.0,7.7720891526762585,0.39066591131760414,0
114.78936894899141,5,0.5,5,573.946844744957,55.0,11.47893689489914,0.31719500799830014,0
84.50018017428278,5,0.5,5,422.5009008714139,55.0,8.450018017428278,0.1,0
46.126078858041616,5,0.5,5,230.63039429020807,55.0,4.612607885804161,0.1,0
51.29567851804173,5,0.5,5,256.47839259020867,55.0,5.129567851804174,0.1,0
81.54584651701103,5,0.5,5,407.7292325850551,55.0,8.154584651701104,0.1,0
121.52568655352792,5,0.5,5,607.6284327676397,55.0,12.152568655352791,0.1,0
85.59199024201291,5,0.5,5,427.95995121006456,55.0,8.559199024201291,0.47081310740307314,0
30.00797311443215,5,0.5,5,150.03986557216075,55.0,3.000797311443215,0.31273587007542064,0
42.159047328413926,5,0.5,5,210.79523664206963,55.0,4.215904732841393,0.1,0
94.66612554063566,5,0.5,5,473.3306277031783,55.0,9.466612554063566,0.1,0
94.59147648513945,5,0.5,5,472.95738242569723,55.0,9.459147648513945,0.1,0
77.87871081040957,5,0.5,5,389.3935540520479,55.0,7.787871081040957,0.1,0
38.31047258257886,5,0.5,5,191.5523629128943,55.0,3.831047258257886,0.1,0
21.71410457440671,5,0.5,5,108.57052287203356,55.0,2.171410457440671,0.37761049182975076,0
74.95353410750275,5,0.5,5,374.7676705375137,55.0,7.495353410750274,0.25426177532910543,0
117.99125391532512,5,0.5,5,589.9562695766256,55.0,11.799125391532511,0.1,0
98.89437113125243,5,0.5,5,494.47185565626216,55.0,9.889437113125243,0.1,0
26.357451690084165,5,0.5,5,131.78725845042084,55.0,2.6357451690084166,0.35161655186648694,0
35.977717223803026,5,0.5,5,179.88858611901514,55.0,3.5977717223803025,0.14224119022822143,0
88.23837042522923,5,0.5,5,441.19185212614616,55.0,8.823837042522923,0.2533521687464459,0
109.08286957415272,5,0.5,5,545.4143478707637,55.0,10.908286957415273,0.1,0
62.60478003422636,5,0.5,5,313.0239001711318,55.0,6.2604780034226355,0.1,0
4.960623596417069,5,0.5,5,24.803117982085343,55.0,0.49606235964170686,0.1,0
29.11592570147604,5,0.5,5,145.5796285073802,55.0,2.911592570147604,0.12142943089754965,0
84.37801406125456,5,0.5,5,421.89007030627283,55.0,8.437801406125455,0.39345286045045647,0
