CrackSize,FEM_Approx,Amplitude (dB),Duration (ms),Rise Time (ms),Counts,Energy (a.u.),Peak Frequency (kHz),RMS Voltage (V),Signal Attenuation (dB/m),PressureDrop,FlowRate,SpectralEntropy,GrowthRate
0.012197518502270233,-0.35019808406090375,1382.6884521423701,5.0,0.5,50.0,4779568.389219658,62.197518502270235,138.26884521423702,0.1,10000.000000000002,0.000338203558545807,6.393611005894314,2.0045180893641072e-05
0.0037599601814744276,0.6884629944846858,1047.2660138203905,3.7599601814744275,0.37599601814744277,50.0,2061898.439157537,53.759960181474426,104.72660138203905,0.1,10000.000000000002,0.0001042533293250189,6.0309455129664045,6.136223039931946e-06
0.008729589897733214,0.1321489503225241,1048.3586417857443,5.0,0.5,50.0,2747639.6045171265,58.72958989773321,104.83586417857444,0.7157347854729708,10000.000000000002,0.00024204745969513358,6.333211518573107,6.815213467422984e-05
0.002439167024024205,0.7718075218160576,1164.624849717389,2.4391670240242047,0.24391670240242047,50.0,1654183.3655909125,52.43916702402421,116.4624849717389,0.26313458457899314,10000.000000000002,6.76313766000054e-05,6.533543657341485,1.3127170601094583e-05
0.015119371339451317,-0.5920487890264711,1361.3731221000155,5.0,0.5,50.0,4633341.943940859,65.11937133945132,136.13731221000154,1.0163425089421412,10000.000000000002,0.00041921848194173246,6.57577364977766,7.357385344563707e-06
0.014724783365227943,-0.5717300717480674,1739.9033540588875,5.0,0.5,50.0,7568159.203663416,64.72478336522795,173.99033540588874,0.6740368484142836,10000.000000000002,0.0004082776453267367,6.321157570124135,8.418208407386627e-06
0.007459957371679174,0.3087395187955057,1468.8577605628097,5.0,0.5,50.0,5393857.801913981,57.459957371679174,146.88577605628097,0.1,10000.000000000002,0.0002068440502248337,6.362829119033325,8.696770542625453e-05
0.010576031456520314,-0.12466879640907946,1245.4079390569068,5.0,0.5,50.0,3877602.3366649305,60.57603145652031,124.54079390569068,0.1,10000.000000000002,0.0002932441933350486,6.136535666950692,0.00024162439419487543
0.010091903486415674,-0.05733243592676285,2043.889700477143,5.0,0.5,50.0,10443712.769291362,60.091903486415674,204.38897004771428,0.8883441213358328,10000.000000000002,0.0002798206595031079,6.575968165636292,0.00016851242573894912
0.0034411478466926985,0.714162829636521,1366.5124878857227,3.4411478466926986,0.34411478466926987,50.0,3212924.692244096,53.4411478466927,136.65124878857227,0.1,10000.000000000002,9.541354227231554e-05,6.601960762790238,4.441861751221896e-06
0.013989131865174802,-0.5338487985682832,1051.0296663949025,5.0,0.5,50.0,2761658.39910545,63.9891318651748,105.10296663949025,0.1,10000.000000000002,0.0003878800574795671,6.461592449314669,6.204875368616667e-05
0.008404316438491145,0.17739056464635677,1351.973054028859,5.0,0.5,50.0,4569577.8470503,58.40431643849114,135.1973054028859,0.3625139580083721,10000.000000000002,0.00023302852347497558,6.556045368921543,0.00012081723133002769
0.0042333248374597215,0.6503045159745731,1367.9297926081604,4.233324837459722,0.42333248374597215,50.0,3960766.2765106587,54.23332483745972,136.79297926081603,0.2781543365460618,10000.000000000002,0.00011737842613173751,6.2972394227791115,2.5495258801851773e-06
0.010502879003223907,-0.11449417261225969,1285.052713502678,5.0,0.5,50.0,4128401.1912014894,60.50287900322391,128.5052713502678,0.9530240032736618,10000.000000000002,0.0002912158774922322,6.535171737385099,5.0507547884587196e-05
0.0029602517270159506,0.7529284282427082,1261.8200325876517,2.9602517270159505,0.29602517270159506,50.0,2356641.2946593794,52.96025172701595,126.18200325876516,0.29617071731183064,10000.000000000002,8.207961874227333e-05,6.431469713669252,3.243486729447405e-05
0.012321604621008769,-0.3674569662949204,1286.190298839455,5.0,0.5,50.0,4135713.712071816,62.32160462100877,128.6190298839455,0.1,10000.000000000002,0.0003416441245031942,6.355124806777292,5.234317677036217e-05
0.016030016673460216,-0.5960437398866616,1215.7314324395475,5.0,0.5,50.0,3695007.2895537848,66.03001667346021,121.57314324395475,0.1,10000.000000000002,0.00044446816633266997,6.662002642580884,5.21630082865842e-05
0.018136484524855664,-0.5148225740850129,1335.9120450602072,5.0,0.5,50.0,4461652.480342362,68.13648452485566,133.59120450602072,0.1,10000.000000000002,0.000502874712153583,6.4591288497777875,0.00045368739980768683
0.0027760521365610257,0.7623802727517657,1272.5623187739477,2.7760521365610256,0.2776052136561026,50.0,2247790.0343274083,52.77605213656103,127.25623187739477,0.2273325596117213,10000.000000000002,7.69722719517814e-05,6.511690743749551,1.4690171919540852e-05
0.010743632390474378,-0.1479800645092565,1406.6748142837307,5.0,0.5,50.0,4946835.082850421,60.743632390474374,140.66748142837307,0.48805115699962903,10000.000000000002,0.000297891305144579,6.566302522444985,1.0959328758866372e-05
0.006076560269316996,0.4879639598189916,1074.107361208943,5.0,0.5,50.0,2884266.558508097,56.076560269317,107.41073612089431,0.1,10000.000000000002,0.00016848626271143366,6.13697051783652,1.740717992590865e-05
0.005102134444612873,0.5816233264756951,1097.0496533668097,5.0,0.5,50.0,3008794.8548805937,55.10213444461287,109.70496533668097,0.28742485546849567,10000.000000000002,0.00014146812116136925,6.42946160332934,6.95225641141399e-05
0.007996122772057388,0.23416537950293487,1060.3078886000833,5.0,0.5,50.0,2810632.046568916,57.99612277205739,106.03078886000833,0.1,10000.000000000002,0.0002217104385269543,5.873438876020337,0.00011382902435146342
0.004305723934824554,0.6444683400665994,1114.0627440706808,4.305723934824553,0.43057239348245535,50.0,2671994.0553188375,54.305723934824556,111.40627440706808,0.13633461360055185,10000.000000000002,0.00011938585349163316,6.402465894081386,1.94883998930269e-05
0.001642743908011521,0.7940942860445914,1245.0618578750414,1.642743908011521,0.16427439080115208,45.0,1273273.5788766704,51.64274390801152,124.50618578750414,0.1,10000.000000000002,4.554875939442404e-05,6.34324880508783,3.5644294026886126e-06
0.010296434177430824,-0.08578018774105406,1184.6620616023167,5.0,0.5,50.0,3508560.5004996285,60.296434177430825,118.46620616023168,0.1,10000.000000000002,0.00028549173165768444,6.5673468445041845,4.562463247176404e-05
0.010305862172257825,-0.08709150808918259,1006.3559406702959,5.0,0.5,50.0,2531880.6983059905,60.305862172257825,100.63559406702959,0.8884101109480816,10000.000000000002,0.0002857531439605106,6.413368193752786,0.00010202780022719236
0.003457038281312238,0.712881883118273,1413.7549456543593,3.4570382813122382,0.3457038281312238,50.0,3454796.472124689,53.45703828131224,141.37549456543593,0.1,10000.000000000002,9.585414021313176e-05,6.505385274203974,3.541671942748806e-06
0.013228580569406758,-0.4787397442827418,1240.288024616542,5.0,0.5,50.0,3845785.9600180103,63.22858056940676,124.02880246165421,0.1,10000.000000000002,0.00036679206694792724,6.316207039037037,0.000247248667523898
0.001842509683083912,0.7885041259394223,1551.571798886361,1.8425096830839118,0.1842509683083912,50.0,2217805.9175476697,51.84250968308391,155.1571798886361,0.1,10000.000000000002,5.108771356715755e-05,6.299302068904328,2.012848139250494e-05
0.01898333075622967,-0.46320005263103453,1321.3094361727508,5.0,0.5,50.0,4364646.565297881,68.98333075622966,132.13094361727508,0.1,10000.000000000002,0.0005263554233276212,6.211565587166465,0.00046735068357260754
0.013818374854524595,-0.5250559218225189,1415.6206601765039,5.0,0.5,50.0,5009954.633796401,63.81837485452459,141.56206601765038,0.1,10000.000000000002,0.00038314543636480555,6.359481053626246,0.0002996780494928448
0.009885114575879827,-0.028570593018620805,1005.1336278000633,5.0,0.5,50.0,2525734.0243362905,59.885114575879825,100.51336278000633,0.7571134376439054,10000.000000000002,0.0002740869731473121,6.490622028126863,3.574987496892178e-05
0.007247130284463538,0.3383411992397403,1320.0720326337225,5.0,0.5,50.0,4356475.428354319,57.24713028446354,132.00720326337225,0.1,10000.000000000002,0.00020094294187743744,6.633789495917544,5.1456486147754534e-06
0.015451964019496174,-0.6068215986663595,1435.1047947342674,5.0,0.5,50.0,5148814.42967321,65.45196401949617,143.51047947342676,0.8491756756201939,10000.000000000002,0.0004284403599750818,6.299762635364491,0.0004117436513528028
0.009673200099092973,0.0009041543240225769,1511.2755117870972,5.0,0.5,50.0,5709884.181318382,59.67320009909297,151.12755117870972,0.1,10000.000000000002,0.00026821116897096696,6.575346173636891,0.00019863635480536402
0.016513148069822448,-0.5854981182104951,1158.1143700328805,5.0,0.5,50.0,3353072.235191639,66.51314806982245,115.81143700328805,1.5792568099018287,10000.000000000002,0.00045786406792236624,6.296637811138872,0.0001213712584052355
0.013832891160383633,-0.5258034172707955,1744.5799224620298,5.0,0.5,50.0,7608897.764644055,63.83289116038363,174.457992246203,0.9972034648702082,10000.000000000002,0.00038354793350367457,6.013732079127637,1.2561044027468273e-05
0.01901787358885347,-0.4604330776812321,1297.9288987403334,5.0,0.5,50.0,4211548.5654632365,69.01787358885346,129.79288987403334,0.1,10000.000000000002,0.0005273132008389608,6.028348111286509,0.00019165359113990348
0.004697318571953464,0.6134382937395584,1071.6944278251003,4.697318571953464,0.46973185719534644,50.0,2697503.1757188397,54.69731857195347,107.16944278251003,0.38615333824795545,10000.000000000002,0.0001302436931218663,6.27547356920489,2.634997719662891e-05
0.010470099255825486,-0.10993490517959664,1192.6943008591104,5.0,0.5,50.0,3556299.238254505,60.47009925582549,119.26943008591104,0.1,10000.000000000002,0.00029030698547322727,6.116601515073553,0.00016774210734435215
0.0019142162623809436,0.7864975196590465,1157.8124633088964,1.9142162623809436,0.19142162623809436,50.0,1283031.8761574426,51.91421626238095,115.78124633088964,0.1,10000.000000000002,5.307593931036011e-05,5.958002997632001,7.132251627272922e-06
0.005067564888979704,0.5843401895116487,1863.126142991277,5.0,0.5,50.0,8678097.561743882,55.0675648889797,186.3126142991277,0.20260335130469423,10000.000000000002,0.00014050960269465745,6.529772451398895,3.374620564211976e-05
0.009395007638638656,0.03959736966658095,1113.063302570542,5.0,0.5,50.0,3097274.7888231045,59.39500763863866,111.3063302570542,0.1,10000.000000000002,0.00026049765904116013,6.1447427534744765,0.00016607277041499554
0.00448491721545711,0.6301311723051606,1160.1054606922278,4.48491721545711,0.44849172154571104,50.0,3018000.9871700597,54.48491721545711,116.01054606922278,0.1,10000.000000000002,0.0001243543891135425,6.428800899444624,5.247421824151036e-05
0.0034455256621479546,0.7138099288128996,1569.1322651748246,3.4455256621479546,0.34455256621479546,50.0,4241745.409397481,53.44552566214796,156.91322651748246,0.20546571728261476,10000.000000000002,9.553492702490675e-05,6.47839704964567,1.1512829641042167e-05
0.0059146068078643,0.503570205167934,1570.1101293476117,5.0,0.5,50.0,6163114.545699935,55.9146068078643,157.01101293476117,0.42601038293483623,10000.000000000002,0.0001639957397438384,6.09082541950065,1.0573713560263584e-05
0.005374494552241151,0.5556167888075663,1029.0076582216125,5.0,0.5,50.0,2647141.901696817,55.37449455224115,102.90076582216125,0.1,10000.000000000002,0.00014901991602756748,6.586666185749328,2.9946756668155698e-05
0.005045801390628664,0.5860506090736008,1324.571432841764,5.0,0.5,50.0,4386223.701751209,55.04580139062866,132.4571432841764,0.1,10000.000000000002,0.00013990616088906742,6.432452169256516,5.2617135358204295e-05
0.014701215489913915,-0.5705164792753092,1017.5879434298628,5.0,0.5,50.0,2588713.0565345436,64.70121548991392,101.75879434298628,0.1,10000.000000000002,0.0004076241731227729,6.581188837986094,0.00016684898379369165
0.006656825536689343,0.4204454686583297,1330.6062667307,5.0,0.5,50.0,4426282.592657527,56.65682553668934,133.06062667307,0.26755479814708016,10000.000000000002,0.00018457541873848426,6.509567960251125,1.5123871902766138e-05
0.0035375338792427557,0.7063930388309934,1200.6777244007183,3.5375338792427558,0.3537533879242756,50.0,2549902.173101766,53.53753387924276,120.06777244007182,0.1,10000.000000000002,9.808606121102214e-05,6.3118125203957,1.9854998839931152e-05
0.013346071297749482,-0.49179978557632514,1137.395746965447,5.0,0.5,50.0,3234172.7130377176,63.34607129774948,113.7395746965447,0.1,10000.000000000002,0.00037004976091365083,6.357548397718147,0.00032569103837160615
0.0031754376710086676,0.7355820376415065,1179.565758326415,3.175437671008668,0.3175437671008668,50.0,2209112.8952507805,53.175437671008666,117.9565758326415,0.17571491934488445,10000.000000000002,8.804613168454352e-05,6.265563667239816,1.885761808687037e-05
0.009748062403839752,-0.009508289183169372,1118.8399070401385,5.0,0.5,50.0,3129506.8439639644,59.748062403839754,111.88399070401385,0.9815771859374598,10000.000000000002,0.00027028689428030655,6.347721796687795,0.0002459894806371219
0.015034480732904278,-0.5876774742710826,1181.5920148337354,5.0,0.5,50.0,3490399.2237971164,65.03448073290429,118.15920148337355,1.4414360320693498,10000.000000000002,0.0004168646994722919,6.219985187359218,2.7356497796882952e-05
0.0038128709525756424,0.6841977953480565,1603.6508512060013,3.8128709525756426,0.38128709525756427,50.0,4902772.588855914,53.81287095257564,160.36508512060013,0.29867425696665684,10000.000000000002,0.00010572039912847957,6.4925821085770545,1.9835212631161455e-06
0.01990514982128079,-0.3893598355004573,1160.9742465672769,5.0,0.5,50.0,3369653.0029811403,69.90514982128079,116.09742465672768,0.1,10000.000000000002,0.0005519149244735004,6.183174048673383,0.000364557525015403
0.013855981509867107,-0.5269924202654702,1052.8091563165872,5.0,0.5,50.0,2771017.79906011,63.85598150986711,105.28091563165871,0.1,10000.000000000002,0.0003841881652329335,6.485692115939375,0.0001758641156215484
0.015549692629910308,-0.604999437389949,1097.6416260945407,5.0,0.5,50.0,3012042.8483386687,65.54969262991031,109.76416260945408,0.1,10000.000000000002,0.000431150104896366,6.517858763238129,0.0001773102623573745
0.0071031997294989805,0.3583602031642988,1324.3814399037228,5.0,0.5,50.0,4384965.495903646,57.10319972949898,132.43814399037228,0.11969837150038966,10000.000000000002,0.0001969521444161812,6.587452848727836,9.746919170004142e-05
0.003095562727221778,0.7420208502724253,1339.445704773308,3.095562727221778,0.3095562727221778,50.0,2776897.445482552,53.095562727221775,133.9445704773308,0.33920329979157277,10000.000000000002,8.583141971486344e-05,6.14537379140009,2.507494554463865e-05
0.01933471033976678,-0.4350535912186823,1162.1596249866432,5.0,0.5,50.0,3376537.4848727374,69.33471033976679,116.21596249866431,0.1,10000.000000000002,0.0005360982103978335,6.4554937713026765,6.308201783276543e-05
0.012414943326720006,-0.38043925429072933,1214.9011310025683,5.0,0.5,50.0,3689961.8952782988,62.41494332672001,121.49011310025682,0.1,10000.000000000002,0.0003442321494703812,6.4174687270136115,8.543150089027417e-05
0.013159274562296302,-0.47103582306680014,1237.9170947064347,5.0,0.5,50.0,3831096.8334160503,63.159274562296304,123.79170947064347,0.1,10000.000000000002,0.00036487040245289116,6.367341048488037,5.898262342531111e-05
0.008637106716907685,0.1450122451271459,1228.6426481286574,5.0,0.5,50.0,3773906.892001499,58.63710671690768,122.86426481286574,0.1,10000.000000000002,0.00023948315607427763,6.375767849466275,2.0506364973700723e-05
0.013449670566828845,-0.50331567922382,905.2769741424808,5.0,0.5,50.0,2048815.9997814144,63.44967056682884,90.52769741424808,0.1,10000.000000000002,0.00037292228301385213,6.340126912864649,8.512041811857711e-05
0.014235196080269599,-0.5465195071185979,1465.1740626628225,5.0,0.5,50.0,5366837.584749701,64.2351960802696,146.51740626628225,0.1,10000.000000000002,0.0003947027397456651,6.408567797724847,0.00020567678074509844
0.0035131113172850465,0.7083617701121352,894.5465925963406,3.5131113172850466,0.35131113172850464,50.0,1405619.7383141897,53.513111317285045,89.45465925963406,0.23426856475519073,10000.000000000002,9.740889090286763e-05,5.976816192740769,2.9071532900879125e-05
0.014472414577822675,-0.5587347186806717,1248.9803802741446,5.0,0.5,50.0,3899879.9757743673,64.47241457782268,124.89803802741446,1.3420268407818665,10000.000000000002,0.0004012801546526732,6.149285465126821,7.014375783548669e-06
0.019994811255214972,-0.3821777105033227,1296.398602737193,5.0,0.5,50.0,4201623.342947366,69.99481125521497,129.6398602737193,1.549610358893192,10000.000000000002,0.0005544009888328383,6.397451263921523,6.430029932903978e-05
0.0036075353696366835,0.7007501368249012,1088.5561498959407,3.6075353696366834,0.36075353696366835,50.0,2137382.6197052537,53.607535369636686,108.85561498959407,0.36733224888011506,10000.000000000002,0.00010002700954000645,6.4305470212322495,3.0747585187304103e-06
0.0012932622923078284,0.8038740302719942,1157.0419813435171,1.2932622923078285,0.12932622923078285,35.0,865674.955179489,51.29326229230783,115.70419813435171,0.11291436995761502,10000.000000000002,3.58585977393851e-05,6.535785078176051,9.291439763091112e-06
0.01996173095531809,-0.38482753259937036,1041.1543386896162,5.0,0.5,50.0,2710005.8924305304,69.96173095531809,104.11543386896162,0.1,10000.000000000002,0.0005534837633216981,6.0986635265125235,0.00023039041505858691
0.012269707202863987,-0.36023866148277917,948.8464910291926,5.0,0.5,50.0,2250774.158846029,62.269707202863984,94.88464910291927,0.7271869980051514,10000.000000000002,0.00034020515218332123,6.213435546584524,0.00010514747153667882
0.00495983345298873,0.5928069328901266,1060.394343404074,4.95983345298873,0.495983345298873,50.0,2788508.0497967266,54.95983345298873,106.03943434040741,0.1,10000.000000000002,0.0001375225069987078,6.505990853311035,6.633002915345807e-05
0.01912893209953612,-0.45153698857447166,1177.3388390956502,5.0,0.5,50.0,3465316.855107733,69.12893209953612,117.73388390956502,0.1,10000.000000000002,0.0005303925471431027,6.6212845836982055,0.0005745796912828572
0.003206390140319868,0.7330869228919952,1444.8743939869203,3.206390140319868,0.3206390140319868,50.0,3346929.4496447463,53.20639014031987,144.48743939869203,0.1,10000.000000000002,8.890435832013989e-05,6.299549442752307,1.7372550090334512e-05
0.001626732424132606,0.7945423445689912,839.125481400271,1.626732424132606,0.1626732424132606,45.0,572716.8307626409,51.626732424132605,83.9125481400271,0.13730983725845064,10000.000000000002,4.5104805091387736e-05,6.189128551899989,1.6383424187665586e-05
0.006921983847814429,0.3835651462531981,1230.2461055032588,5.0,0.5,50.0,3783763.7002648385,56.92198384781443,123.02461055032589,0.7483670699953676,10000.000000000002,0.00019192752764357095,6.552731974635817,4.034519669480624e-05
0.006558126199193707,0.4341733558686793,1121.9563424996966,5.0,0.5,50.0,3146965.0861882414,56.55812619919371,112.19563424996966,0.22910539978299757,10000.000000000002,0.00018183875823160123,6.410709378294315,7.11405777110162e-05
0.004810910035454443,0.6045110037373247,1091.7229305124035,4.810910035454443,0.48109100354544426,50.0,2866963.108554635,54.81091003545444,109.17229305124036,0.2527295853756947,10000.000000000002,0.00013339327122410954,6.206202497102051,3.7726478138659178e-06
0.0048595363662884885,0.6006894017989326,1009.7327912467534,4.859536366288489,0.4859536366288489,50.0,2477295.20135182,54.85953636628849,100.97327912467534,0.1,10000.000000000002,0.0001347415453115019,6.393997537013039,3.463674035266368e-05
0.012290545843574485,-0.36313706502376897,1471.3451379228309,5.0,0.5,50.0,5412141.2872228855,62.290545843574485,147.1345137922831,0.7061066210437167,10000.000000000002,0.0003407829502364446,6.452567713746249,1.2864424328089773e-05
0.015267315040482815,-0.5996669285308391,1353.909798623672,5.0,0.5,50.0,4582679.35702298,65.26731504048281,135.3909798623672,0.1,10000.000000000002,0.00042332055287886414,6.17996407678177,4.690284878021642e-05
0.01846334213676477,-0.5005921047934456,1310.7628488637454,5.0,0.5,50.0,4295248.114903505,68.46334213676477,131.07628488637454,0.1,10000.000000000002,0.0005119375725595638,6.225384365585821,2.7132784083251072e-05
0.007367195146320635,0.32164162532848367,1204.5383298795489,5.0,0.5,50.0,3627281.4703725325,57.36719514632063,120.45383298795488,0.1,10000.000000000002,0.0002042720094684252,6.281174121311272,3.4280239658824284e-05
0.003193606223508547,0.734117449376708,1540.4359771038905,3.193606223508547,0.3193606223508547,50.0,3789122.7657065694,53.193606223508546,154.04359771038907,0.27443130303093505,10000.000000000002,8.854989555323058e-05,6.553065711361315,8.534831938336436e-06
0.006816206842537374,0.39827745167223055,1732.5013460241487,5.0,0.5,50.0,7503902.284938717,56.816206842537376,173.25013460241487,0.42867867467572796,10000.000000000002,0.00018899462292279839,6.658139793843759,7.893247990876202e-05
0.011608652535507396,-0.26829393172461163,1569.451203627126,5.0,0.5,50.0,6157942.701416586,61.608652535507396,156.9451203627126,0.23420011404037827,10000.000000000002,0.00032187592883746593,6.611464374382152,3.0490060565614804e-05
